to,from,x,y,cov,cost
256,255,71.9627,36.7016,0.0969744,80.6918
257,98,71.2225,35.2902,0.106694,39.9962
258,257,71.9924,34.5947,0.16069,41.0337
259,13172,61.7933,46.0719,1.49792,129.805
260,259,72.4737,37.331,0.647194,143.607
261,211,71.333,40.1877,0.131201,46.1222
262,261,71.5863,37.0754,0.250321,49.2448
263,332,70.4617,38.0802,0.175815,44.0509
264,263,71.7763,37.1651,0.0978623,45.6527
265,14278,69.5553,39.3704,0.948388,61.2061
266,265,72.5355,37.1232,0.0984462,64.9385
267,4091,86.0174,39.9805,0.152412,88.7672
268,267,77.2361,31.5564,0.0967552,100.936
269,1410,78.5117,21.9572,1.47572,103.965
270,269,78.0741,32.213,0.103501,114.23
271,29,76.5916,30.7446,0.255482,102.24
272,14269,70.3491,26.7875,0.337125,58.9582
273,272,78.4646,31.1866,0.116992,68.1892
274,76,76.7962,30.8289,0.108808,92.7261
275,236,64.0006,46.4285,0.867711,109.755
276,275,75.731,31.6377,0.147581,128.632
277,8811,78.5545,30.4057,0.127732,34.1241
278,277,76.2286,31.1305,0.0965788,36.5603
279,332,73.7688,34.2096,0.0967352,40.2303
280,279,78.3915,32.2236,0.122549,45.2616
281,4152,63.6062,47.3336,0.520788,62.3393
282,281,76.9449,32.0593,0.121015,82.618
283,1246,84.3848,33.2289,0.328332,37.6679
284,283,77.9375,32.2748,0.113647,44.1854
285,27,77.6603,30.7284,0.0965967,34.114
286,9240,81.9127,35.5393,0.135384,38.3442
287,286,76.2312,31.4316,0.12702,45.355
288,247,77.1038,31.6532,0.141005,39.298
289,84,76.705,32.5626,0.728061,42.1252
290,1185,65.4684,48.5078,0.982213,96.3535
291,290,78.2844,33.199,0.709023,116.319
292,207,72.9042,31.4741,0.216085,50.2524
293,161,71.0689,32.6725,0.0970732,64.4936
294,343,75.7833,38.6896,0.394242,86.1607
295,294,73.6209,30.5023,0.501119,94.6288
296,179,72.7833,34.0235,0.120579,69.316
297,247,70.5424,32.6774,0.0967616,42.5814
298,297,72.2867,34.1479,0.153867,44.8628
299,7942,66.5883,25.7315,0.113288,34.0791
300,299,74.4536,31.3588,0.103055,43.7502
301,244,73.4335,33.7017,0.299834,51.2793
302,15,75.4284,31.191,0.779469,45.5595
303,15,71.3079,23.0921,1.5279,39.7931
304,303,73.4192,33.1146,0.145314,50.0356
305,687,71.471,35.7495,0.393251,63.8777
306,305,73.9683,31.7955,0.0972117,68.5544
307,247,74.9688,32.1805,0.146542,38.4494
308,307,72.6231,32.864,0.123822,40.8927
309,41,77.8384,33.9155,0.0965692,37.0037
310,309,72.6817,31.6807,0.0968389,42.6239
311,118,72.5318,31.666,0.0970618,41.3376
312,294,74.7633,33.443,0.0968828,91.5056
313,216,71.7358,31.8463,0.105943,54.8478
314,8203,70.0042,30.6292,0.189369,44.8966
315,314,70.8565,34.0623,0.0966482,48.4339
316,533,60.9346,25.943,0.76268,50.7513
317,316,73.3608,30.5727,0.102097,64.0119
318,263,69.9774,39.2577,0.0974049,45.3241
319,318,72.1924,33.1549,0.181808,51.8164
320,244,74.8037,30.5677,0.740157,50.224
321,98,77.3927,28.144,0.0976844,30.5617
322,321,74.7409,30.4307,0.167116,34.0633
323,8961,84.2668,32.9071,0.108588,32.5437
324,323,74.5266,33.1752,0.0983064,42.2875
325,309,72.6908,33.8431,0.118344,42.1518
326,4446,64.0295,19.0765,1.41606,45.9621
327,326,72.7026,33.2736,1.25823,62.5987
328,244,73.3125,30.7641,0.203671,50.6266
329,23,73.588,34.3119,0.0970294,39.1797
330,84,73.5277,30.4291,0.130673,43.6665
331,151,72.3068,33.3008,0.327018,46.9708
332,811,72.315,30.4633,0.0967,36.2118
333,332,71.1072,33.9552,0.249523,39.9066
334,8486,63.8781,12.407,0.640114,29.4367
335,334,73.5992,32.2012,0.1102,51.4892
336,683,75.1807,27.7691,0.153733,31.7648
337,336,72.4106,31.3712,0.0981353,36.3088
338,9049,71.3872,49.2689,0.096948,55.6921
339,338,77.142,35.3004,0.099942,70.7996
340,616,80.9379,47.2571,0.182181,76.1185
341,340,76.7378,33.5153,0.163507,90.4878
342,29,76.791,35.2265,0.254785,101.907
343,4091,76.3135,37.0378,0.503388,84.426
344,343,77.988,34.7682,0.0983817,87.2465
345,9299,68.4562,27.0171,0.291071,49.2439
346,345,75.1331,35.2863,0.324317,59.8721
347,29,75.058,34.3522,0.736126,99.9851
348,228,76.3848,34.4828,0.0976165,81.114
349,228,76.1406,34.3113,0.328637,81.4096
350,9,74.8357,34.8914,0.0974228,42.2371
351,244,75.7613,35.7953,0.18542,53.2287
352,49,64.1864,35.5835,0.7152,80.347
353,352,75.7662,36.0943,0.915654,91.9381
354,155,75.8137,34.6432,0.104148,57.4592
355,244,76.6092,33.5537,0.0975588,51.7297
356,1076,83.3666,37.6947,0.64346,44.4022
357,356,75.1991,36.1122,0.104978,52.7215
358,84,77.3658,33.6419,0.1783,42.4892
359,7612,93.7093,29.9816,0.0982621,33.0974
360,359,75.2218,34.9547,0.202966,52.2422
361,1246,85.8647,40.0999,0.552995,40.2674
362,361,76.907,35.1191,0.0973295,50.5167
363,727,74.3795,35.0606,0.204347,38.3961
364,363,75.4436,34.2343,0.1081,39.7433
365,616,76.7354,47.4817,0.570046,72.0065
366,365,77.4551,34.9796,1.20665,84.5292
367,27,78.8921,30.7626,0.963223,32.9765
368,367,77.2277,33.8149,0.565858,36.4531
369,1425,85.442,36.9726,0.11396,37.6826
370,369,78.2364,33.6863,0.134258,45.6023
371,367,76.399,34.6299,0.199599,37.5777
372,90,78.331,26.6113,0.29967,28.6737
373,372,76.7449,34.8095,0.134784,37.024
374,7678,87.7626,17.9534,2.22836,62.4991
375,374,75.8531,33.7534,1.66271,82.2848
376,457,64.8637,23.1032,0.104733,36.7607
377,376,70.868,24.8321,0.0989783,43.009
378,756,81.2811,13.7664,0.218163,29.6182
379,378,72.4883,25.6234,0.129366,44.3797
380,14279,71.8859,18.482,0.0970492,52.737
381,380,70.0568,24.7951,0.154025,59.3097
382,756,64.4822,26.7866,0.0975208,36.5158
383,382,71.6378,26.5005,0.0983635,43.6771
384,94,67.8846,12.9426,0.369136,26.0407
385,384,70.5711,26.8466,0.136506,40.2019
386,14280,57.3062,12.5399,0.6561,112.947
387,386,71.1421,25.2559,0.161773,131.739
388,4732,64.2762,31.754,0.981969,101.748
389,388,72.1003,24.4399,0.133633,112.458
390,7,71.1352,27.2072,0.0982092,43.5234
391,96,73.5119,26.4536,0.132276,32.3441
392,391,71.7781,26.5254,0.204783,34.0794
393,332,72.7613,27.2092,0.158889,39.4964
394,332,72.5965,27.2054,0.161361,39.4818
395,15,71.5454,25.0094,0.243217,39.0627
396,112,72.3668,27.3133,0.0972497,36.4241
397,303,67.8169,25.9592,0.975595,44.3106
398,397,70.1895,24.6197,0.465545,47.0352
399,822,70.9541,25.8856,0.102082,31.9896
400,399,72.585,26.8557,0.121184,33.8872
401,41,69.0724,25.0609,0.0982081,37.5242
402,23,71.283,26.5823,0.139513,32.7032
403,90,71.2619,27.5846,0.0983591,34.0987
404,391,66.6712,29.3846,0.379187,39.7862
405,404,66.6498,29.0555,0.198545,40.116
406,269,68.6413,28.2184,0.102819,115.653
407,94,68.5073,27.9903,0.13216,40.8815
408,15,69.3274,28.9226,0.098948,43.4961
409,397,65.9398,28.0448,0.101336,47.1165
410,197,68.4551,29.2067,0.512764,51.8928
411,299,65.5567,27.6161,0.181307,36.2276
412,411,67.5561,27.7367,0.10335,38.2306
413,7686,74.3374,15.5491,0.513504,21.921
414,413,66.1969,28.115,0.0972434,36.8932
415,220,67.41,29.2567,0.121769,40.8022
416,14281,71.2311,21.8222,1.29503,28.0353
417,416,67.448,28.2591,0.13313,35.5016
418,4390,79.7368,41.0193,0.405235,65.4917
419,418,72.3992,29.3337,0.314135,79.29
420,14282,67.943,39.6367,0.620604,83.6466
421,420,71.0363,29.2522,0.0998168,94.4821
422,247,68.967,32.2111,0.37353,44.1877
423,422,69.7406,29.601,0.0966363,46.9099
424,1586,84.0153,23.3317,0.133261,36.1003
425,424,72.3793,27.6069,0.124232,48.4968
426,275,70.5413,28.1285,0.108655,129.189
427,7657,69.8483,15.1388,0.499124,53.2197
428,427,70.6332,28.7301,0.10085,66.8336
429,422,71.8689,29.5359,0.103433,48.1345
430,15,72.3242,29.2653,0.148204,42.9435
431,303,71.2368,28.9404,0.0984832,45.6418
432,222,71.0783,28.9284,0.110166,42.3747
433,277,70.7179,29.9012,0.200865,41.9769
434,4199,59.003,47.9223,0.30129,58.1919
435,434,69.9185,30.4663,0.62023,78.7797
436,118,70.4313,29.223,0.100737,40.8468
437,98,74.4882,29.4501,0.122822,33.6047
438,437,70.0712,28.0677,0.125159,38.233
439,220,68.3809,33.9626,0.0974116,41.401
440,439,70.3485,30.5188,0.105709,45.3672
441,326,65.4465,26.2119,0.776896,53.2368
442,441,71.6674,28.3934,0.107329,59.8291
443,220,69.7586,30.1352,0.100262,40.9913
444,120,73.0417,28.2172,0.100035,35.6806
445,118,71.675,30.5895,0.487513,40.9954
446,869,84.0875,11.2517,2.32505,11.8345
447,446,71.2225,30.3489,0.0997103,34.8608
448,378,68.326,27.0225,0.0971102,48.1535
449,299,68.0137,26.4949,0.0984722,35.6961
450,713,70.0513,26.9451,3.21908,34.9475
451,450,67.2007,26.4947,0.239583,37.8335
452,9299,55.5506,20.0111,0.18087,59.013
453,452,63.1368,27.5784,0.097537,69.7282
454,51,64.9823,25.0455,0.136897,47.5779
455,687,60.0897,43.6728,0.180276,58.6423
456,455,63.5836,26.0505,0.0965832,76.6076
457,384,65.1828,19.3578,0.123861,33.0017
458,457,63.9996,25.0754,0.0974585,38.8404
459,199,64.5898,25.8546,0.0969074,51.6279
460,881,72.9905,19.1606,0.251461,25.0284
461,460,66.2433,25.8812,0.112701,34.5515
462,216,64.9327,25.4929,0.109584,45.9017
463,862,83.6454,16.5711,0.642546,17.0309
464,463,65.8295,24.9295,0.424408,36.7102
465,172,62.8367,26.8321,0.1291,37.9388
466,465,63.2327,26.8798,0.121109,38.3376
467,216,63.7174,23.7825,0.155136,44.3539
468,172,65.6459,25.3469,0.139184,34.7623
469,220,63.241,25.3922,0.0968918,46.1791
470,216,65.6901,26.3801,0.450127,46.9238
471,397,65.6322,25.8572,0.486571,46.4976
472,811,70.2829,16.1734,0.0970668,24.9503
473,472,64.0528,24.3287,0.0965982,35.213
474,184,60.6458,28.7393,0.130045,46.3306
475,127,63.2672,31.7635,0.100802,86.6852
476,475,61.6885,29.3778,0.097076,89.546
477,51,60.8371,28.0762,0.93526,45.5464
478,116,59.3402,30.1534,0.119087,42.6025
479,478,60.8108,28.0847,0.297826,45.1407
480,11260,56.0045,38.4641,0.682178,51.0831
481,480,63.5792,29.1135,0.113688,63.1168
482,51,62.8982,29.1008,0.657981,45.9479
483,482,63.5614,29.1387,0.228579,46.6121
484,8486,54.8318,21.6228,0.100635,41.6754
485,484,63.3027,28.8164,0.105712,52.7885
486,67,66.0082,23.4401,0.194164,33.0131
487,486,64.3423,30.2047,0.102614,39.9798
488,486,62.1003,26.1445,0.218717,37.7656
489,488,63.5669,29.9098,0.102827,41.8064
490,29,62.6054,25.5117,0.098015,112.168
491,14268,63.9039,23.9692,0.119235,51.7544
492,491,61.1134,26.6385,0.103441,55.6159
493,388,62.4364,26.6825,0.0980554,107.142
494,533,51.1463,28.4727,1.38937,49.6758
495,494,62.6377,25.7181,0.122717,61.4927
496,108,62.3654,26.4489,0.139115,103.383
497,326,62.4328,24.7147,0.33713,51.822
498,51,62.7538,24.2417,0.119828,47.0834
499,216,62.7893,24.881,0.108002,43.6757
500,484,61.6213,25.2989,0.096622,49.3961
501,216,61.4705,25.7123,0.0979496,42.9131
502,172,63.4846,26.81,0.126531,37.3708
503,502,61.5167,25.5599,0.114578,39.7022
504,4695,59.2141,26.1109,0.953866,46.3135
505,504,63.1214,25.2843,0.755387,50.3073
506,465,60.9825,26.5091,0.128777,39.8209
507,502,63.2649,28.4913,0.0966707,39.0663
508,507,63.0617,25.2029,0.105928,42.361
509,416,57.0648,27.3558,1.23209,43.2441
510,509,61.3508,25.7961,0.366488,47.8051
511,382,60.86,21.1534,0.143898,43.213
512,14074,53.1528,29.7327,0.101188,68.8717
513,512,62.2875,21.2626,0.106882,81.3289
514,4820,62.5768,19.4504,0.700904,133.815
515,514,61.7186,22.4292,0.294822,136.915
516,242,59.917,22.5647,0.313813,49.7941
517,8486,61.0226,16.8651,0.0974771,33.9084
518,517,61.2877,22.9291,0.157405,39.9781
519,51,60.7792,23.7286,0.109725,47.8064
520,149,62.4979,22.9736,0.0966162,78.6393
521,460,62.22,20.9643,0.103548,35.9488
522,382,62.4184,22.9612,0.128122,40.8624
523,504,62.0695,21.836,1.4453,51.4543
524,472,64.3252,19.4589,0.122705,31.7539
525,524,61.0141,21.3856,0.221775,35.5848
526,504,61.0842,23.1525,0.684099,49.8134
527,13521,49.5364,31.9946,0.308033,62.7516
528,527,60.7104,22.1953,0.0969525,77.6137
529,397,60.7708,22.1746,0.155745,52.3087
530,7713,69.4607,6.91104,2.37294,28.0863
531,530,60.3761,22.6908,0.0989971,46.2944
532,216,61.4742,20.3596,0.503742,43.2948
533,785,53.7481,21.6653,1.19247,42.388
534,533,60.9828,23.2098,0.25984,49.7857
535,14283,58.9153,24.8243,0.79394,78.0167
536,535,59.537,23.8549,0.261437,79.1683
537,535,60.5482,24.1017,0.366441,79.8024
538,386,53.7186,32.0453,0.772923,132.78
539,538,59.5188,27.1817,0.101655,140.349
540,214,60.0291,28.2874,0.11176,41.7638
541,540,60.55,25.4564,0.101637,44.6423
542,214,63.9864,32.3919,0.27019,43.096
543,542,60.6075,26.6118,0.0973835,49.7913
544,326,61.3045,25.0966,0.140167,52.5702
545,51,60.5464,26.7596,0.166935,45.7
546,11260,54.8605,40.0507,0.143342,53.0313
547,546,59.5441,26.8871,0.0969358,67.0033
548,811,77.346,7.7278,2.93543,19.2864
549,548,60.1601,23.8763,0.153625,42.8688
550,216,60.5491,24.2314,0.164272,41.3519
551,533,59.0945,27.0423,0.104381,49.9706
552,14284,61.4691,23.4894,0.120992,36.706
553,552,60.9343,25.2842,0.154729,38.5788
554,411,60.9034,28.5347,0.178513,40.9707
555,554,59.0648,26.7853,0.158313,43.5086
556,14285,65.8259,7.83946,0.129931,25.181
557,556,59.5026,25.1084,0.113821,43.5712
558,216,59.27,27.1946,0.0980783,43.0069
559,216,60.1081,25.871,0.096584,42.0967
560,199,61.9324,31.8699,0.253482,47.9242
561,14286,55.7474,37.4261,0.107742,80.5614
562,561,60.5843,29.4348,0.115146,89.9025
563,14074,55.3319,31.0514,0.0966088,71.4132
564,563,62.8921,31.9228,0.117024,79.0235
565,175,70.5267,49.337,0.143798,76.5409
566,565,62.8506,30.854,0.130183,96.5545
567,199,61.2307,29.3849,0.225994,46.9476
568,139,62.3415,31.6035,0.106491,70.8709
569,14287,62.4347,33.3424,0.206976,89.1935
570,569,62.2424,29.8931,0.115565,92.6482
571,184,61.6277,31.371,0.163845,45.2077
572,92,61.311,31.0477,0.101751,100.062
